user_id,name,age,gender,city,state,plan_id,signup_date,preferred_language,is_active
U00297,Abhimanyu Jayaraman,38,Male,Kolkata,West Bengal,P2,2023-06-03,English,True
U00298,Laksh Kumer,25,Other,Ahmedabad,Gujarat,P4,2023-09-29,English,True
U00299,Abhimanyu Tank,63,Male,Surat,Gujarat,P1,2023-09-11,English,True
U00300,Kai Rai,22,Male,Nagpur,Maharashtra,P4,2025-07-11,English,False
U00301,Xiti Pandya,50,Female,Surat,Gujarat,P2,2024-09-01,Bengali,True
U00302,Rajata Bahl,52,Male,Patna,Bihar,P4,2022-10-29,Bengali,True
U00303,Dhriti Sanghvi,54,Female,Jaipur,Rajasthan,P1,2024-05-17,Kannada,True
U00304,Bimala Contractor,34,Other,Hyderabad,Telangana,P2,2024-10-30,Malayalam,True
U00305,Onveer Sharma,49,Other,Kolkata,West Bengal,P1,2024-02-27,Hindi,True
U00306,Gaurang Sarkar,62,Female,Ahmedabad,Gujarat,P3,2025-11-12,Marathi,True
U00307,Rajata Rattan,39,Male,Bhopal,Madhya Pradesh,P2,2025-11-30,English,True
U00308,Dayita Nori,49,Male,Ahmedabad,Gujarat,P1,2024-08-19,Malayalam,True
U00309,Faraj Uppal,39,Female,Chennai,Tamil Nadu,P1,2023-06-04,Kannada,True
U00310,Ikshita Panchal,43,Female,Chennai,Tamil Nadu,P3,2025-01-26,English,True
U00311,Warinder Chauhan,32,Male,Bengaluru,Karnataka,P1,2025-06-12,Malayalam,True
U00312,Oscar Dua,60,Male,Bhubaneswar,Odisha,P2,2023-02-14,Bengali,True
U00313,Peter Tak,32,Female,Hyderabad,Telangana,P1,2025-07-30,Tamil,True
U00314,Ekantika Mutti,16,Female,Bengaluru,Karnataka,P1,2024-05-23,Tamil,True
U00315,Upasna Sathe,49,Other,Indore,Madhya Pradesh,P2,2023-02-21,Hindi,True
U00316,Daksh Pandey,30,Other,Bhubaneswar,Odisha,P2,2025-01-23,English,True
U00317,Triya Seth,55,Female,Bengaluru,Karnataka,P2,2024-07-26,Hindi,True
U00318,Bhavini Bose,50,Other,Indore,Madhya Pradesh,P3,2022-09-08,Telugu,True
U00319,Yashica Rajagopalan,47,Female,Nagpur,Maharashtra,P1,2025-02-11,Gujarati,True
U00320,Shivani Guha,18,Male,Mumbai,Maharashtra,P2,2024-05-22,English,True
U00321,Yachana Dora,47,Other,Hyderabad,Telangana,P3,2023-10-28,Bengali,True
U00322,Harshil Oza,28,Other,Chandigarh,Punjab,P2,2026-05-15,Hindi,True
U00323,Yamini Gera,35,Female,Surat,Gujarat,P4,2026-06-20,Tamil,True
U00324,Reva Viswanathan,62,Female,Bengaluru,Karnataka,P2,2022-09-11,Hindi,True
U00325,Januja Pradhan,34,Female,Pune,Maharashtra,P3,2024-08-17,Marathi,True
U00326,Nilima Nigam,22,Male,Coimbatore,Tamil Nadu,P2,2026-03-18,Bengali,True
U00327,Gaurika Bhatti,21,Male,Chandigarh,Punjab,P3,2025-04-02,Malayalam,True
U00328,Bhanumati Krishnan,17,Female,Hyderabad,Telangana,P3,2023-11-09,Kannada,True
U00329,Gauri Bumb,31,Male,Bhopal,Madhya Pradesh,P1,2025-06-07,Telugu,True
U00330,Inaya Mukherjee,47,Male,Indore,Madhya Pradesh,P1,2024-11-13,Bengali,True
U00331,Kai Chad,62,Male,Bhubaneswar,Odisha,P4,2026-05-29,Telugu,True
U00332,Falguni Datta,26,Female,Bengaluru,Karnataka,P1,2023-10-11,English,True
U00333,Pallavi Trivedi,36,Female,Patna,Bihar,P1,2025-03-21,English,True
U00334,Dayamai Gole,36,Female,Chandigarh,Punjab,P2,2023-12-26,English,False
U00335,Vedika Handa,60,Other,Delhi,Delhi,P1,2026-05-05,English,True
U00336,Mohammed Brahmbhatt,44,Male,Kolkata,West Bengal,P4,2023-06-11,Malayalam,True
U00337,Yashica Zacharia,52,Male,Surat,Gujarat,P1,2023-09-21,Hindi,True
U00338,Gayathri Deep,52,Other,Chandigarh,Punjab,P2,2025-11-17,Hindi,True
U00339,Nicholas Golla,59,Female,Surat,Gujarat,P4,2024-12-04,English,True
U00340,Raksha Bassi,22,Female,Chennai,Tamil Nadu,P2,2025-11-11,English,True
U00341,Sachi Mane,41,Male,Hyderabad,Telangana,P1,2024-03-07,Telugu,True
U00342,Vivaan Walla,41,Female,Coimbatore,Tamil Nadu,P1,2025-07-19,Bengali,True
U00343,Rishi Pillai,48,Female,Bhubaneswar,Odisha,P1,2023-06-30,Hindi,True
U00344,Triya Manda,35,Other,Bengaluru,Karnataka,P2,2025-04-02,English,True
U00345,Neel Iyengar,44,Other,Kochi,Kerala,P2,2025-08-25,Hindi,True
U00346,Zashil Ben,47,Other,Lucknow,Uttar Pradesh,P3,2025-09-28,Bengali,True
U00347,Harshil Varty,42,Other,Kolkata,West Bengal,P3,2025-02-06,Hindi,False
U00348,Fiyaz Dyal,61,Female,Chennai,Tamil Nadu,P1,2025-12-10,Hindi,True
U00349,Rajeshri Chand,47,Other,Chandigarh,Punjab,P2,2023-08-18,Hindi,False
U00350,Shravya Palla,19,Other,Bengaluru,Karnataka,P1,2026-04-28,Bengali,True
U00351,Chatresh Randhawa,62,Male,Patna,Bihar,P3,2026-04-05,Hindi,True
U00352,Libni Bumb,33,Other,Bengaluru,Karnataka,P2,2024-07-18,Telugu,True
U00353,Eiravati Chaudhary,18,Male,Coimbatore,Tamil Nadu,P2,2024-01-14,Bengali,True
U00354,Madhav Devan,49,Male,Indore,Madhya Pradesh,P4,2025-11-23,Malayalam,True
U00355,Liam Singh,63,Female,Lucknow,Uttar Pradesh,P1,2022-09-09,Marathi,True
U00356,Fariq Bahl,31,Male,Indore,Madhya Pradesh,P3,2024-05-01,English,True
U00357,Pallavi Choudhry,58,Other,Coimbatore,Tamil Nadu,P1,2023-07-24,English,True
U00358,Charvi Dara,42,Other,Indore,Madhya Pradesh,P2,2025-08-22,Marathi,True
U00359,Tanvi Bhatnagar,44,Other,Bhubaneswar,Odisha,P2,2022-09-23,English,False
U00360,Amol Varma,43,Male,Delhi,Delhi,P3,2022-12-24,Hindi,False
U00361,Bishakha Sanghvi,60,Male,Guwahati,Assam,P1,2024-11-02,Bengali,True
U00362,Wridesh Saha,20,Other,Mumbai,Maharashtra,P2,2022-07-18,Telugu,True
U00363,Jalsa Bir,49,Other,Lucknow,Uttar Pradesh,P2,2023-04-15,English,True
U00364,Madhavi Singhal,55,Female,Delhi,Delhi,P1,2026-05-08,Telugu,True
U00365,Kashvi Kulkarni,51,Other,Bhubaneswar,Odisha,P1,2022-09-17,English,False
U00366,Ekansh Pai,38,Male,Chandigarh,Punjab,P4,2025-07-11,Bengali,True
U00367,Gaurangi Deol,43,Female,Hyderabad,Telangana,P1,2023-07-03,Hindi,True
U00368,Parth Shetty,63,Female,Chennai,Tamil Nadu,P1,2022-09-18,Marathi,False
U00369,Qabil Deshmukh,60,Male,Patna,Bihar,P1,2026-06-17,Malayalam,False
U00370,Balhaar Memon,45,Male,Kochi,Kerala,P1,2022-10-16,Telugu,True
U00371,Benjamin Mutti,49,Female,Nagpur,Maharashtra,P3,2023-05-06,Hindi,False
U00372,Urvashi Kulkarni,47,Male,Indore,Madhya Pradesh,P2,2026-04-09,Hindi,True
U00373,Bhavika Parikh,35,Other,Delhi,Delhi,P1,2022-09-07,Kannada,True
U00374,Garima Mahajan,46,Male,Nagpur,Maharashtra,P1,2025-12-26,Malayalam,True
U00375,Rajeshri Ratta,37,Female,Jaipur,Rajasthan,P2,2023-01-13,English,True
U00376,Harinakshi Grover,47,Female,Guwahati,Assam,P2,2025-07-05,Telugu,True
U00377,Jhalak Venkataraman,17,Other,Indore,Madhya Pradesh,P2,2024-07-09,English,False
U00378,Panini Brar,32,Male,Bhubaneswar,Odisha,P1,2023-08-09,English,True
U00379,Chaaya Nagi,39,Female,Kochi,Kerala,P2,2024-04-05,Bengali,True
U00380,Chakrika Mohan,56,Male,Indore,Madhya Pradesh,P2,2022-12-12,Hindi,True
U00381,Ojas Sawhney,45,Other,Kochi,Kerala,P3,2024-04-27,Telugu,True
U00382,Ira Saran,17,Other,Indore,Madhya Pradesh,P1,2023-12-11,English,True
U00383,Falan Ravi,54,Female,Bhubaneswar,Odisha,P2,2023-08-21,Tamil,True
U00384,Azaan Dhar,60,Other,Indore,Madhya Pradesh,P2,2023-12-28,Telugu,True
U00385,Bakhshi Date,38,Other,Mumbai,Maharashtra,P2,2025-12-06,Hindi,True
U00386,Janaki Rajagopal,64,Other,Lucknow,Uttar Pradesh,P3,2022-10-22,Kannada,True
U00387,Mitesh Sengupta,46,Other,Bhubaneswar,Odisha,P2,2026-05-03,Bengali,True
U00388,Sachi Bose,61,Male,Guwahati,Assam,P1,2026-05-02,Tamil,True
U00389,Mitali Murthy,36,Female,Bhubaneswar,Odisha,P3,2024-10-31,Hindi,True
U00390,Ishaan Bal,37,Other,Delhi,Delhi,P2,2025-02-19,Hindi,True
U00391,Zarna Ram,16,Female,Kochi,Kerala,P2,2025-06-24,Bengali,True
U00392,Adweta Lad,41,Other,Bhubaneswar,Odisha,P4,2026-03-11,Bengali,True
U00393,Bhavika Swaminathan,56,Female,Indore,Madhya Pradesh,P1,2025-05-09,Gujarati,True
U00394,Ethan Seth,16,Male,Bhopal,Madhya Pradesh,P1,2023-05-04,Telugu,True
U00395,Gagan Nagarajan,40,Other,Coimbatore,Tamil Nadu,P2,2023-03-25,Bengali,True
U00396,Bina Mital,31,Male,Jaipur,Rajasthan,P2,2025-03-17,Marathi,True
U00397,Janaki Trivedi,54,Female,Lucknow,Uttar Pradesh,P1,2025-12-10,Bengali,True
U00398,Liam Khalsa,47,Female,Nagpur,Maharashtra,P1,2023-06-08,Telugu,False
U00399,Jalsa Pillay,23,Other,Jaipur,Rajasthan,P1,2025-09-12,Bengali,True
U00400,Gabriel Bhatti,57,Male,Bhopal,Madhya Pradesh,P3,2024-05-28,English,True
U00401,Nirja Rout,62,Female,Bengaluru,Karnataka,P1,2023-10-10,Tamil,True
U00402,Jeremiah Nadig,53,Other,Pune,Maharashtra,P1,2025-10-30,English,True
U00403,Unnati Varughese,43,Other,Jaipur,Rajasthan,P1,2025-02-08,Bengali,True
U00404,Kai Sant,56,Other,Delhi,Delhi,P2,2023-12-01,Hindi,True
U00405,Jeet Vasa,40,Other,Hyderabad,Telangana,P2,2024-07-19,Telugu,True
U00406,Neel Naidu,49,Other,Chennai,Tamil Nadu,P1,2023-02-24,Punjabi,True
U00407,Hiral Venkataraman,64,Male,Nagpur,Maharashtra,P2,2026-04-11,Bengali,True
U00408,Zashil Hegde,39,Male,Lucknow,Uttar Pradesh,P2,2026-02-12,Tamil,True
U00409,Jeremiah Mitter,38,Male,Delhi,Delhi,P4,2025-01-28,English,False
U00410,Yadavi Ganguly,27,Female,Delhi,Delhi,P4,2024-12-29,Bengali,True
U00411,Onveer Nazareth,21,Male,Lucknow,Uttar Pradesh,P3,2024-11-26,English,True
U00412,Ayush Bumb,50,Other,Kochi,Kerala,P1,2025-11-27,Telugu,True
U00413,Shivansh Saha,59,Female,Chennai,Tamil Nadu,P3,2022-09-20,English,True
U00414,Widisha Mann,34,Female,Kochi,Kerala,P1,2025-01-04,Tamil,True
U00415,Vasudha Konda,15,Female,Mumbai,Maharashtra,P2,2025-02-07,Telugu,True
U00416,Chameli Setty,22,Other,Kolkata,West Bengal,P2,2025-10-03,Kannada,False
U00417,Nakul Sarraf,60,Female,Indore,Madhya Pradesh,P1,2022-10-30,Bengali,True
U00418,Samar Oak,30,Male,Chennai,Tamil Nadu,P2,2024-03-14,Hindi,True
U00419,Eiravati Pai,28,Female,Surat,Gujarat,P3,2024-12-18,English,True
U00420,Kamala Varma,26,Female,Mumbai,Maharashtra,P1,2026-06-10,Bengali,True
U00421,Wyatt Shukla,37,Male,Hyderabad,Telangana,P2,2024-10-13,English,True
U00422,Yug Dhaliwal,29,Other,Lucknow,Uttar Pradesh,P2,2023-01-11,Kannada,True
U00423,Leena Sahota,42,Male,Bhubaneswar,Odisha,P1,2022-12-04,Telugu,True
U00424,Falak Munshi,48,Other,Bhubaneswar,Odisha,P2,2023-07-13,Telugu,True
U00425,Wishi Varma,16,Male,Coimbatore,Tamil Nadu,P3,2023-04-19,Bengali,True
U00426,Widisha Bajaj,46,Male,Bhubaneswar,Odisha,P3,2024-05-28,Telugu,True
U00427,Yashasvi Shankar,37,Other,Chandigarh,Punjab,P1,2022-11-24,Hindi,False
U00428,Ira Bava,36,Other,Indore,Madhya Pradesh,P1,2026-05-28,Hindi,True
U00429,Upma Mangal,39,Other,Indore,Madhya Pradesh,P2,2022-09-27,Hindi,True
U00430,Raagini Desai,36,Female,Bengaluru,Karnataka,P3,2024-09-07,Bengali,True
U00431,Neha Pau,36,Other,Indore,Madhya Pradesh,P2,2026-01-25,Hindi,True
U00432,Robert Patil,63,Female,Lucknow,Uttar Pradesh,P2,2022-09-20,English,True
U00433,Libni Thaman,56,Male,Pune,Maharashtra,P2,2024-10-01,English,True
U00434,Jagat Dave,20,Male,Coimbatore,Tamil Nadu,P4,2024-05-03,Gujarati,True
U00435,Kashvi Nori,29,Male,Lucknow,Uttar Pradesh,P2,2026-06-09,Bengali,False
U00436,Maanas Issac,57,Female,Patna,Bihar,P2,2024-10-07,English,False
U00437,Xiti Baria,51,Other,Bhopal,Madhya Pradesh,P2,2024-12-12,Punjabi,False
U00438,Gauri Som,47,Female,Chennai,Tamil Nadu,P2,2022-09-20,Hindi,False
U00439,Yutika Dey,22,Other,Bhopal,Madhya Pradesh,P2,2024-08-12,Punjabi,False
U00440,Nicholas Ramaswamy,58,Female,Mumbai,Maharashtra,P4,2023-11-07,Bengali,True
U00441,Gayathri Tripathi,58,Male,Coimbatore,Tamil Nadu,P2,2026-07-02,Hindi,True
U00442,Chandani Soman,19,Other,Jaipur,Rajasthan,P1,2025-11-07,Bengali,True
U00443,Garima Choudhary,53,Male,Patna,Bihar,P2,2025-10-19,Hindi,True
U00444,Avi Som,18,Other,Bhubaneswar,Odisha,P1,2026-06-16,Bengali,False
U00445,Charan Srinivasan,20,Female,Ahmedabad,Gujarat,P2,2023-08-07,English,True
U00446,Manbir Kibe,59,Female,Delhi,Delhi,P1,2023-03-22,Hindi,False
U00447,Rayaan Bahl,46,Other,Guwahati,Assam,P1,2022-08-31,Bengali,True
U00448,Max Sachar,44,Male,Ahmedabad,Gujarat,P1,2024-04-20,Gujarati,True
U00449,Yachana Sinha,61,Male,Patna,Bihar,P1,2025-04-19,Telugu,True
U00450,Lakshit Venkataraman,49,Female,Kolkata,West Bengal,P2,2026-01-11,Telugu,True
U00451,Vanya Vora,54,Other,Chandigarh,Punjab,P4,2023-05-14,English,True
U00452,Tripti Walia,30,Female,Patna,Bihar,P2,2024-01-17,English,True
U00453,Aishani Sule,27,Male,Nagpur,Maharashtra,P1,2023-11-28,English,True
U00454,Arya Misra,64,Other,Surat,Gujarat,P4,2023-04-22,English,True
U00455,Bhavya Johal,56,Male,Indore,Madhya Pradesh,P1,2023-06-09,English,True
U00456,Edhitha Srinivasan,44,Female,Bengaluru,Karnataka,P4,2025-04-19,Hindi,True
U00457,Bhavna Dara,33,Female,Pune,Maharashtra,P1,2023-12-07,Bengali,True
U00458,Megha Pai,31,Other,Bengaluru,Karnataka,P1,2024-10-30,Bengali,True
U00459,Bina Basak,33,Female,Nagpur,Maharashtra,P1,2026-05-10,English,False
U00460,Hiral Sathe,42,Other,Pune,Maharashtra,P4,2023-09-09,Hindi,False
U00461,Tanish Jaggi,40,Other,Nagpur,Maharashtra,P4,2025-02-28,Tamil,True
U00462,Anita Devan,51,Female,Ahmedabad,Gujarat,P2,2025-11-06,English,True
U00463,Xavier Bedi,40,Female,Chandigarh,Punjab,P1,2022-12-22,Telugu,True
U00464,Viraj Ben,37,Other,Hyderabad,Telangana,P3,2025-03-20,Telugu,False
U00465,Urmi Chaudhry,23,Female,Pune,Maharashtra,P2,2022-12-09,Hindi,False
U00466,Abdul Dugar,26,Other,Chennai,Tamil Nadu,P1,2025-04-06,Marathi,True
U00467,Vansha Iyengar,15,Male,Patna,Bihar,P1,2024-03-01,English,True
U00468,Ekani Mangal,15,Other,Ahmedabad,Gujarat,P2,2025-07-24,Marathi,True
U00469,Vincent Warrior,61,Other,Nagpur,Maharashtra,P4,2025-02-13,Bengali,True
U00470,Parth Sahni,48,Other,Chandigarh,Punjab,P1,2025-06-29,Telugu,True
U00471,Balhaar Ranganathan,46,Male,Coimbatore,Tamil Nadu,P4,2026-01-24,Telugu,False
U00472,Bimala Barad,62,Other,Bengaluru,Karnataka,P4,2025-09-09,Hindi,True
U00473,Gautami Mane,39,Male,Chennai,Tamil Nadu,P3,2022-07-29,Hindi,True
U00474,Krish Thaman,54,Female,Pune,Maharashtra,P2,2024-05-09,Hindi,True
U00475,Isaiah Narayanan,59,Other,Bhubaneswar,Odisha,P4,2024-05-29,Telugu,True
U00476,Aarini Grewal,15,Male,Coimbatore,Tamil Nadu,P2,2023-03-10,Telugu,True
U00477,Chakrika Hans,30,Other,Lucknow,Uttar Pradesh,P1,2022-08-05,Bengali,True
U00478,Prisha Varma,53,Male,Kolkata,West Bengal,P1,2023-03-29,Telugu,True
U00479,Girish Goyal,19,Female,Bhubaneswar,Odisha,P2,2023-11-07,English,True
U00480,Ekiya Kothari,36,Female,Chandigarh,Punjab,P4,2026-06-19,Telugu,False
U00481,Warinder Sekhon,43,Male,Ahmedabad,Gujarat,P1,2022-07-25,Tamil,False
U00482,Chasmum Apte,17,Female,Delhi,Delhi,P1,2025-07-21,English,True
U00483,Warinder Bhatia,26,Male,Mumbai,Maharashtra,P2,2023-08-02,Telugu,True
U00484,Damyanti Dutta,40,Male,Kochi,Kerala,P2,2025-03-17,Kannada,False
U00485,Jacob Merchant,30,Other,Ahmedabad,Gujarat,P1,2024-02-28,Kannada,True
U00486,Theodore Deol,51,Other,Delhi,Delhi,P4,2024-01-03,Marathi,False
U00487,Kashvi Sagar,36,Male,Guwahati,Assam,P2,2024-06-13,Marathi,True
U00488,Tejas Kota,43,Other,Pune,Maharashtra,P2,2025-05-06,Malayalam,False
U00489,Sanya Wable,28,Male,Lucknow,Uttar Pradesh,P1,2025-04-04,Telugu,False
U00490,Isaac Bhatia,42,Other,Coimbatore,Tamil Nadu,P1,2025-05-09,Hindi,False
U00491,Mason Gala,19,Female,Bengaluru,Karnataka,P2,2025-11-07,Hindi,True
U00492,Jackson Jha,61,Other,Bengaluru,Karnataka,P1,2023-11-07,Marathi,True
U00493,Gavin Uppal,63,Female,Kochi,Kerala,P1,2025-05-28,Bengali,True
U00494,Sudiksha Deo,44,Female,Ahmedabad,Gujarat,P2,2024-04-26,English,True
U00495,Dalbir Shere,60,Other,Bhopal,Madhya Pradesh,P1,2024-08-03,English,True
U00496,Anthony Randhawa,19,Male,Bengaluru,Karnataka,P1,2025-03-24,English,True
U00497,Tejas Bora,26,Female,Chennai,Tamil Nadu,P2,2023-07-22,English,True
U00498,Devansh Bhasin,30,Female,Lucknow,Uttar Pradesh,P2,2022-09-20,Hindi,True
U00499,Urmi Balay,40,Other,Patna,Bihar,P2,2026-04-11,Telugu,True
U00500,Krishna Salvi,40,Male,Bengaluru,Karnataka,P2,2023-09-08,Tamil,True
U00501,Saumya Purohit,62,Female,Bhopal,Madhya Pradesh,P1,2024-01-14,English,True
U00502,Ijaya Dani,35,Male,Coimbatore,Tamil Nadu,P4,2024-01-15,Tamil,True
U00503,Joshua Kapoor,53,Female,Bhopal,Madhya Pradesh,P1,2023-04-02,English,True
U00504,Chanchal Sheth,50,Female,Bengaluru,Karnataka,P1,2025-11-16,English,True
U00505,Ladli Karpe,47,Male,Bengaluru,Karnataka,P2,2025-03-25,Bengali,True
U00506,Mohammed Majumdar,44,Male,Bhubaneswar,Odisha,P1,2023-07-12,Hindi,True
U00507,Azad Saini,51,Other,Bhopal,Madhya Pradesh,P1,2023-04-17,English,False
U00508,Wridesh Jhaveri,37,Other,Surat,Gujarat,P1,2024-12-30,Punjabi,True
U00509,Sanya Bava,24,Other,Kochi,Kerala,P2,2022-10-22,Hindi,True
U00510,Neelima Sarna,19,Female,Bhopal,Madhya Pradesh,P4,2023-07-08,Bengali,True
U00511,Daksh Dey,50,Female,Guwahati,Assam,P3,2023-06-23,English,True
U00512,Vivaan Nagar,48,Other,Bhopal,Madhya Pradesh,P2,2024-07-21,Hindi,False
U00513,Warjas Mittal,45,Other,Kolkata,West Bengal,P2,2024-11-05,Hindi,True
U00514,Odika Mital,24,Female,Pune,Maharashtra,P2,2026-01-16,Malayalam,True
U00515,Prisha Tandon,33,Male,Patna,Bihar,P2,2023-08-21,Tamil,True
U00516,Lakshmi Vohra,46,Female,Chennai,Tamil Nadu,P2,2022-09-22,Hindi,False
U00517,Nilima Dixit,15,Other,Nagpur,Maharashtra,P2,2023-10-24,Telugu,False
U00518,Urvashi Khosla,19,Female,Patna,Bihar,P2,2023-09-27,Bengali,True
U00519,Maanas Sheth,59,Male,Bhubaneswar,Odisha,P2,2025-12-07,Hindi,True
U00520,Omaja Wagle,18,Other,Chandigarh,Punjab,P1,2026-03-13,Hindi,False
U00521,Aadhya Jani,30,Female,Bhopal,Madhya Pradesh,P4,2023-01-27,Punjabi,True
U00522,Shivani Prabhakar,38,Male,Mumbai,Maharashtra,P1,2023-11-10,Telugu,True
U00523,Charan Loyal,30,Male,Guwahati,Assam,P2,2022-11-28,English,True
U00524,Elijah Guha,16,Male,Guwahati,Assam,P2,2024-01-18,English,True
U00525,Varenya Joshi,63,Male,Hyderabad,Telangana,P1,2025-10-03,Hindi,False
U00526,Chavvi Aurora,42,Female,Chennai,Tamil Nadu,P1,2026-01-06,Telugu,True
U00527,Jacob Srinivas,46,Male,Nagpur,Maharashtra,P1,2023-05-21,English,True
U00528,Mekhala Khatri,41,Male,Kochi,Kerala,P1,2026-03-12,Malayalam,True
U00529,Lajita Shukla,34,Other,Kochi,Kerala,P2,2024-09-29,Bengali,False
U00530,Darika Lal,38,Other,Ahmedabad,Gujarat,P2,2024-09-02,Hindi,True
U00531,Unnati Chaudhari,26,Female,Surat,Gujarat,P1,2023-12-23,Tamil,True
U00532,Ekaja Jani,64,Other,Patna,Bihar,P2,2025-09-30,Tamil,True
U00533,Chakradev Kant,49,Male,Guwahati,Assam,P2,2024-01-08,Bengali,True
U00534,Advika Sahni,47,Other,Bengaluru,Karnataka,P2,2025-07-02,Hindi,True
U00535,Forum Karpe,47,Other,Surat,Gujarat,P1,2023-09-20,Malayalam,True
U00536,Xalak Nazareth,57,Other,Kochi,Kerala,P2,2024-01-21,English,True
U00537,Vritti Sharma,51,Other,Chandigarh,Punjab,P3,2023-07-26,Hindi,True
U00538,Omkaar Dey,26,Other,Lucknow,Uttar Pradesh,P4,2023-03-18,Hindi,True
U00539,Qarin Bhargava,17,Male,Hyderabad,Telangana,P1,2025-06-02,Hindi,True
U00540,Chanakya Ahuja,15,Other,Indore,Madhya Pradesh,P2,2024-08-19,Hindi,True
U00541,Ekansh Dora,47,Other,Kolkata,West Bengal,P2,2024-03-09,Bengali,True
U00542,Kashvi Bhasin,54,Female,Kolkata,West Bengal,P2,2022-07-29,English,True
U00543,Vinaya Babu,24,Female,Surat,Gujarat,P2,2025-01-03,Marathi,True
U00544,Advik Badal,57,Other,Pune,Maharashtra,P3,2022-07-25,Telugu,True
U00545,Bhavini Badal,58,Female,Nagpur,Maharashtra,P2,2024-08-27,Telugu,True
U00546,Praneel Chhabra,43,Male,Mumbai,Maharashtra,P3,2024-07-18,English,True
U00547,Wridesh Handa,27,Female,Coimbatore,Tamil Nadu,P1,2026-03-18,Telugu,True
U00548,Irya Loke,26,Male,Nagpur,Maharashtra,P2,2025-01-06,Tamil,True
U00549,Kashvi Ravi,45,Female,Coimbatore,Tamil Nadu,P3,2025-09-19,Telugu,True
U00550,Upkaar Mital,60,Female,Surat,Gujarat,P2,2024-05-16,Hindi,False
U00551,Azad Chander,16,Male,Ahmedabad,Gujarat,P1,2025-04-10,English,True
U00552,Vamakshi Bhalla,64,Male,Bengaluru,Karnataka,P2,2024-02-28,Bengali,True
U00553,Fitan Tata,49,Other,Guwahati,Assam,P2,2025-01-31,Tamil,True
U00554,Girish Wable,37,Male,Bhubaneswar,Odisha,P1,2025-12-02,Malayalam,True
U00555,Siddharth Soman,31,Female,Guwahati,Assam,P2,2026-03-19,Tamil,True
U00556,Avni Bali,40,Female,Lucknow,Uttar Pradesh,P1,2023-08-16,Marathi,True
U00557,Amol Johal,22,Female,Hyderabad,Telangana,P1,2023-04-04,Kannada,False
U00558,Faraj Mistry,43,Male,Chennai,Tamil Nadu,P2,2024-11-19,Hindi,True
U00559,Lopa Zachariah,40,Other,Ahmedabad,Gujarat,P3,2023-03-10,English,True
U00560,Farhan Tella,24,Female,Jaipur,Rajasthan,P2,2023-11-12,Telugu,True
U00561,Chatresh Chaudhari,40,Other,Bengaluru,Karnataka,P2,2025-07-09,English,False
U00562,Harini Ranganathan,48,Female,Chandigarh,Punjab,P2,2024-04-14,English,True
U00563,Ayushman Mahajan,55,Female,Bengaluru,Karnataka,P2,2026-05-31,Tamil,True
U00564,Vritti Kari,21,Female,Bengaluru,Karnataka,P3,2025-09-02,Hindi,True
U00565,Rachana Grewal,18,Female,Pune,Maharashtra,P2,2023-12-17,Malayalam,True
U00566,Frederick Merchant,64,Female,Guwahati,Assam,P1,2025-04-04,Bengali,False
U00567,Fitan Loyal,59,Other,Delhi,Delhi,P1,2025-09-23,Bengali,True
U00568,Lopa Nadig,25,Male,Hyderabad,Telangana,P4,2023-02-26,English,True
U00569,Abdul Morar,43,Other,Patna,Bihar,P1,2023-12-24,Kannada,False
U00570,Harsh Deo,50,Female,Lucknow,Uttar Pradesh,P1,2024-04-25,Hindi,True
U00571,Saumya Vala,39,Other,Bengaluru,Karnataka,P2,2022-11-20,Hindi,True
U00572,Gaurav Pandya,35,Male,Lucknow,Uttar Pradesh,P2,2024-03-03,English,True
U00573,Lekha Arora,50,Female,Hyderabad,Telangana,P1,2024-10-02,Hindi,True
U00574,Frado Kibe,24,Male,Indore,Madhya Pradesh,P2,2023-09-15,Hindi,True
U00575,Lajita Gara,51,Female,Hyderabad,Telangana,P4,2024-10-28,Bengali,True
U00576,Amrita Tailor,23,Other,Ahmedabad,Gujarat,P2,2023-02-03,Bengali,True
U00577,Radhika Majumdar,38,Male,Chandigarh,Punjab,P3,2023-02-14,English,True
U00578,Faraj Patel,49,Other,Chennai,Tamil Nadu,P2,2024-03-22,Hindi,True
U00579,Warhi Hayre,63,Male,Mumbai,Maharashtra,P2,2023-07-18,English,True
U00580,Daksha Ahuja,49,Other,Chennai,Tamil Nadu,P4,2024-05-14,Bengali,False
U00581,Lajita Narayan,62,Male,Bengaluru,Karnataka,P3,2026-05-02,Bengali,True
U00582,Laban Mital,50,Female,Bhopal,Madhya Pradesh,P2,2024-04-19,English,True
U00583,Varenya Murthy,32,Male,Jaipur,Rajasthan,P2,2023-10-27,Telugu,True
U00584,Eiravati Manne,63,Other,Bhubaneswar,Odisha,P1,2023-04-01,Hindi,False
U00585,Xavier Nanda,53,Other,Lucknow,Uttar Pradesh,P1,2025-06-23,Telugu,True
U00586,Janya Comar,46,Male,Lucknow,Uttar Pradesh,P2,2024-01-16,Telugu,True
U00587,Pranit Bala,38,Male,Nagpur,Maharashtra,P2,2026-04-07,Telugu,False
U00588,Shaurya Sarma,37,Male,Chandigarh,Punjab,P4,2026-05-08,English,False
U00589,Nilima Tata,46,Other,Patna,Bihar,P2,2025-09-23,Hindi,True
U00590,Wyatt Krishnan,51,Male,Bengaluru,Karnataka,P1,2023-02-04,Hindi,True
U00591,Krishna Borah,26,Female,Delhi,Delhi,P4,2025-03-04,Telugu,True
